Isolate_Id,reason
EPI_ISL_345244,molecular clock outlier
EPI_ISL_329966,molecular clock outlier
EPI_ISL_345245,molecular clock outlier
EPI_ISL_347101,molecular clock outlier
EPI_ISL_365651,molecular clock outlier
EPI_ISL_331315,molecular clock outlier
EPI_ISL_331313,molecular clock outlier
EPI_ISL_331314,molecular clock outlier
EPI_ISL_331316,molecular clock outlier
EPI_ISL_331317,molecular clock outlier
EPI_ISL_331318,molecular clock outlier
EPI_ISL_331320,molecular clock outlier
EPI_ISL_498819,molecular clock outlier
EPI_ISL_1361593,molecular clock outlier
EPI_ISL_498923,molecular clock outlier
EPI_ISL_1360109,molecular clock outlier
EPI_ISL_94579,molecular clock outlier
EPI_ISL_428743,molecular clock outlier
EPI_ISL_13871176,molecular clock outlier
EPI_ISL_176806,molecular clock outlier
EPI_ISL_498867,molecular clock outlier
EPI_ISL_498868,molecular clock outlier
EPI_ISL_1360030,molecular clock outlier
EPI_ISL_75207,molecular clock outlier
EPI_ISL_1347550,molecular clock outlier
EPI_ISL_1347689,molecular clock outlier
EPI_ISL_139722,molecular clock outlier
EPI_ISL_347100,molecular clock outlier
EPI_ISL_365640,molecular clock outlier
EPI_ISL_365646,molecular clock outlier
EPI_ISL_205289,molecular clock outlier
EPI_ISL_192622,molecular clock outlier
EPI_ISL_192625,molecular clock outlier
EPI_ISL_192627,molecular clock outlier
EPI_ISL_368125,molecular clock outlier
EPI_ISL_391220,molecular clock outlier
EPI_ISL_13046515,molecular clock outlier
EPI_ISL_336593,molecular clock outlier
EPI_ISL_342329,molecular clock outlier
EPI_ISL_348067,molecular clock outlier
EPI_ISL_13046453,molecular clock outlier
EPI_ISL_1652535,molecular clock outlier
EPI_ISL_1652687,molecular clock outlier
EPI_ISL_309769,molecular clock outlier
EPI_ISL_1652690,molecular clock outlier
EPI_ISL_309770,molecular clock outlier
EPI_ISL_1652689,molecular clock outlier
