Isolate_Id,reason
EPI_ISL_5147,molecular clock outlier
EPI_ISL_5163,molecular clock outlier
EPI_ISL_12723046,molecular clock outlier
EPI_ISL_207097,molecular clock outlier
EPI_ISL_174213,molecular clock outlier
EPI_ISL_207099,molecular clock outlier
EPI_ISL_167969,molecular clock outlier
EPI_ISL_207096,molecular clock outlier
EPI_ISL_12722990,molecular clock outlier
EPI_ISL_126243,molecular clock outlier
EPI_ISL_207086,molecular clock outlier
EPI_ISL_207085,molecular clock outlier
EPI_ISL_302518,molecular clock outlier
EPI_ISL_123211,molecular clock outlier
EPI_ISL_164595,molecular clock outlier
EPI_ISL_162675,molecular clock outlier
EPI_ISL_168423,molecular clock outlier
EPI_ISL_173581,molecular clock outlier
EPI_ISL_207091,molecular clock outlier
EPI_ISL_207093,molecular clock outlier
EPI_ISL_207088,molecular clock outlier
EPI_ISL_90479,molecular clock outlier
EPI_ISL_207140,molecular clock outlier
EPI_ISL_206612,molecular clock outlier
EPI_ISL_207875,molecular clock outlier
EPI_ISL_236928,molecular clock outlier
EPI_ISL_162676,molecular clock outlier
EPI_ISL_174201,molecular clock outlier
EPI_ISL_129799,molecular clock outlier
EPI_ISL_207142,molecular clock outlier
EPI_ISL_132030,molecular clock outlier
EPI_ISL_151106,molecular clock outlier
EPI_ISL_128157,molecular clock outlier
EPI_ISL_207098,molecular clock outlier
EPI_ISL_171155,molecular clock outlier
EPI_ISL_207143,molecular clock outlier
EPI_ISL_207145,molecular clock outlier
EPI_ISL_236908,molecular clock outlier
EPI_ISL_151121,molecular clock outlier
EPI_ISL_132033,molecular clock outlier
EPI_ISL_128229,molecular clock outlier
EPI_ISL_151115,molecular clock outlier
EPI_ISL_93806,molecular clock outlier
EPI_ISL_302514,molecular clock outlier
EPI_ISL_302515,molecular clock outlier
EPI_ISL_161631,molecular clock outlier
EPI_ISL_206282,molecular clock outlier
EPI_ISL_207092,molecular clock outlier
EPI_ISL_207084,molecular clock outlier
EPI_ISL_206292,molecular clock outlier
EPI_ISL_129757,molecular clock outlier
EPI_ISL_207158,molecular clock outlier
EPI_ISL_161643,molecular clock outlier
EPI_ISL_207100,molecular clock outlier
EPI_ISL_131689,molecular clock outlier
EPI_ISL_207153,molecular clock outlier
EPI_ISL_174198,molecular clock outlier
EPI_ISL_165166,molecular clock outlier
EPI_ISL_106289,molecular clock outlier
EPI_ISL_151103,molecular clock outlier
EPI_ISL_207876,molecular clock outlier
EPI_ISL_207107,molecular clock outlier
EPI_ISL_207109,molecular clock outlier
EPI_ISL_206300,molecular clock outlier
EPI_ISL_356782,molecular clock outlier
EPI_ISL_207150,molecular clock outlier
EPI_ISL_162679,molecular clock outlier
EPI_ISL_174219,molecular clock outlier
EPI_ISL_207089,molecular clock outlier
EPI_ISL_207171,molecular clock outlier
EPI_ISL_151100,molecular clock outlier
EPI_ISL_128159,molecular clock outlier
EPI_ISL_174220,molecular clock outlier
EPI_ISL_162677,molecular clock outlier
EPI_ISL_207094,molecular clock outlier
EPI_ISL_207164,molecular clock outlier
EPI_ISL_207095,molecular clock outlier
EPI_ISL_206280,molecular clock outlier
EPI_ISL_174202,molecular clock outlier
EPI_ISL_207872,molecular clock outlier
EPI_ISL_207087,molecular clock outlier
EPI_ISL_173583,molecular clock outlier
EPI_ISL_151118,molecular clock outlier
EPI_ISL_233238,molecular clock outlier
EPI_ISL_206614,molecular clock outlier
EPI_ISL_174212,molecular clock outlier
EPI_ISL_207090,molecular clock outlier
EPI_ISL_207116,molecular clock outlier
EPI_ISL_128228,molecular clock outlier
EPI_ISL_174199,molecular clock outlier
EPI_ISL_207112,molecular clock outlier
EPI_ISL_206295,molecular clock outlier
EPI_ISL_207115,molecular clock outlier
EPI_ISL_207170,molecular clock outlier
EPI_ISL_207154,molecular clock outlier
EPI_ISL_207101,molecular clock outlier
EPI_ISL_12722963,visual outlier
EPI_ISL_28455,visual outlier
EPI_ISL_105790,visual outlier
EPI_ISL_28459,visual outlier
EPI_ISL_70476,visual outlier
EPI_ISL_83282,visual outlier
EPI_ISL_83276,visual outlier
EPI_ISL_83273,visual outlier
EPI_ISL_88934,visual outlier
EPI_ISL_83701,visual outlier
EPI_ISL_164344,visual outlier
EPI_ISL_164348,visual outlier
EPI_ISL_164358,visual outlier
EPI_ISL_164351,visual outlier
EPI_ISL_164355,visual outlier
EPI_ISL_164352,visual outlier
EPI_ISL_164354,visual outlier
EPI_ISL_106353,visual outlier
EPI_ISL_393519,mallard strain
EPI_ISL_166439,mallard strain
EPI_ISL_166429,mallard strain
EPI_ISL_267224,mallard strain
EPI_ISL_267342,mallard strain
EPI_ISL_235704,mallard strain
EPI_ISL_235703,mallard strain
EPI_ISL_235702,mallard strain
EPI_ISL_235701,mallard strain
EPI_ISL_235700,mallard strain
EPI_ISL_235699,mallard strain
EPI_ISL_235698,mallard strain
EPI_ISL_235697,mallard strain
EPI_ISL_235696,mallard strain
EPI_ISL_206267,mallard strain
EPI_ISL_373088,mallard strain
EPI_ISL_373082,mallard strain
EPI_ISL_373081,mallard strain
EPI_ISL_208098,mallard strain
EPI_ISL_208092,mallard strain
EPI_ISL_243553,mallard strain
EPI_ISL_506157,mallard strain
EPI_ISL_506155,mallard strain
EPI_ISL_506153,mallard strain
EPI_ISL_376206,mallard strain
EPI_ISL_216847,mallard strain
EPI_ISL_216846,mallard strain
EPI_ISL_216845,mallard strain
EPI_ISL_216844,mallard strain
EPI_ISL_216843,mallard strain
EPI_ISL_216842,mallard strain
EPI_ISL_216750,mallard strain
EPI_ISL_216749,mallard strain
EPI_ISL_216748,mallard strain
EPI_ISL_216747,mallard strain
EPI_ISL_216744,mallard strain
EPI_ISL_216710,mallard strain
EPI_ISL_216708,mallard strain
EPI_ISL_216707,mallard strain
EPI_ISL_216700,mallard strain
EPI_ISL_216698,mallard strain
EPI_ISL_216694,mallard strain
EPI_ISL_216690,mallard strain
EPI_ISL_216688,mallard strain
EPI_ISL_216687,mallard strain
EPI_ISL_216686,mallard strain
EPI_ISL_216681,mallard strain
EPI_ISL_150334,mallard strain
EPI_ISL_150304,mallard strain
EPI_ISL_150303,mallard strain
EPI_ISL_150300,mallard strain
EPI_ISL_150158,mallard strain
EPI_ISL_150155,mallard strain
EPI_ISL_150147,mallard strain
EPI_ISL_150140,mallard strain
EPI_ISL_150139,mallard strain
EPI_ISL_150137,mallard strain
EPI_ISL_150135,mallard strain
EPI_ISL_150134,mallard strain
EPI_ISL_150129,mallard strain
EPI_ISL_149787,mallard strain
EPI_ISL_149786,mallard strain
EPI_ISL_286299,mallard strain
EPI_ISL_286297,mallard strain
EPI_ISL_286296,mallard strain
EPI_ISL_286294,mallard strain
EPI_ISL_254813,mallard strain
EPI_ISL_254812,mallard strain
EPI_ISL_189513,mallard strain
EPI_ISL_256314,mallard strain
EPI_ISL_222155,mallard strain
EPI_ISL_222154,mallard strain
EPI_ISL_222151,mallard strain
EPI_ISL_222149,mallard strain
EPI_ISL_222148,mallard strain
EPI_ISL_189484,mallard strain
EPI_ISL_291195,mallard strain
EPI_ISL_257278,mallard strain
EPI_ISL_390452,mallard strain
EPI_ISL_161050,mallard strain
EPI_ISL_295555,swine strain
EPI_ISL_295554,swine strain
EPI_ISL_295552,swine strain
EPI_ISL_295527,swine strain
EPI_ISL_164595,swine strain
EPI_ISL_164478,swine strain
EPI_ISL_164477,swine strain
EPI_ISL_164476,swine strain
EPI_ISL_164472,swine strain
EPI_ISL_164471,swine strain
EPI_ISL_164470,swine strain
EPI_ISL_164469,swine strain
EPI_ISL_164369,swine strain
EPI_ISL_164359,swine strain
EPI_ISL_164358,swine strain
EPI_ISL_164357,swine strain
EPI_ISL_164356,swine strain
EPI_ISL_164355,swine strain
EPI_ISL_164354,swine strain
EPI_ISL_164353,swine strain
EPI_ISL_164352,swine strain
EPI_ISL_164351,swine strain
EPI_ISL_164350,swine strain
EPI_ISL_164349,swine strain
EPI_ISL_164348,swine strain
EPI_ISL_164347,swine strain
EPI_ISL_164346,swine strain
EPI_ISL_164345,swine strain
EPI_ISL_164344,swine strain
EPI_ISL_164343,swine strain
EPI_ISL_163959,swine strain
EPI_ISL_163958,swine strain
EPI_ISL_163909,swine strain
EPI_ISL_163908,swine strain
EPI_ISL_131261,swine strain
EPI_ISL_131258,swine strain
EPI_ISL_131256,swine strain
EPI_ISL_131255,swine strain
EPI_ISL_131254,swine strain
EPI_ISL_131253,swine strain
EPI_ISL_131252,swine strain
EPI_ISL_131213,swine strain
EPI_ISL_131140,swine strain
EPI_ISL_329095,swine strain
EPI_ISL_329078,swine strain
EPI_ISL_165429,swine strain
EPI_ISL_165244,swine strain
EPI_ISL_165243,swine strain
EPI_ISL_165242,swine strain
EPI_ISL_165241,swine strain
EPI_ISL_165240,swine strain
EPI_ISL_165239,swine strain
EPI_ISL_165238,swine strain
EPI_ISL_165237,swine strain
EPI_ISL_165174,swine strain
EPI_ISL_165173,swine strain
EPI_ISL_165171,swine strain
EPI_ISL_165153,swine strain
EPI_ISL_165152,swine strain
EPI_ISL_165151,swine strain
EPI_ISL_165150,swine strain
EPI_ISL_165092,swine strain
EPI_ISL_165090,swine strain
EPI_ISL_165086,swine strain
EPI_ISL_164910,swine strain
EPI_ISL_164909,swine strain
EPI_ISL_164908,swine strain
EPI_ISL_164907,swine strain
EPI_ISL_133014,swine strain
EPI_ISL_133009,swine strain
EPI_ISL_133008,swine strain
EPI_ISL_133007,swine strain
EPI_ISL_133006,swine strain
EPI_ISL_133004,swine strain
EPI_ISL_132981,swine strain
EPI_ISL_132961,swine strain
EPI_ISL_132940,swine strain
EPI_ISL_132939,swine strain
EPI_ISL_132938,swine strain
EPI_ISL_132911,swine strain
EPI_ISL_132390,swine strain
EPI_ISL_132377,swine strain
EPI_ISL_132376,swine strain
EPI_ISL_132375,swine strain
EPI_ISL_132372,swine strain
EPI_ISL_132359,swine strain
EPI_ISL_132357,swine strain
EPI_ISL_132356,swine strain
EPI_ISL_132352,swine strain
EPI_ISL_132350,swine strain
EPI_ISL_132349,swine strain
EPI_ISL_132340,swine strain
EPI_ISL_132337,swine strain
EPI_ISL_132336,swine strain
EPI_ISL_132333,swine strain
EPI_ISL_132329,swine strain
EPI_ISL_132323,swine strain
EPI_ISL_132319,swine strain
EPI_ISL_132316,swine strain
EPI_ISL_328833,swine strain
EPI_ISL_167235,swine strain
EPI_ISL_167220,swine strain
EPI_ISL_167193,swine strain
EPI_ISL_167187,swine strain
EPI_ISL_167185,swine strain
EPI_ISL_167181,swine strain
EPI_ISL_167180,swine strain
EPI_ISL_167179,swine strain
EPI_ISL_167154,swine strain
EPI_ISL_167153,swine strain
EPI_ISL_167147,swine strain
EPI_ISL_167146,swine strain
EPI_ISL_166582,swine strain
EPI_ISL_166578,swine strain
EPI_ISL_166577,swine strain
EPI_ISL_166575,swine strain
EPI_ISL_166573,swine strain
EPI_ISL_166571,swine strain
EPI_ISL_166569,swine strain
EPI_ISL_166567,swine strain
EPI_ISL_166558,swine strain
EPI_ISL_166552,swine strain
EPI_ISL_166549,swine strain
EPI_ISL_166548,swine strain
EPI_ISL_166532,swine strain
EPI_ISL_166497,swine strain
EPI_ISL_166496,swine strain
EPI_ISL_166454,swine strain
EPI_ISL_166451,swine strain
EPI_ISL_166449,swine strain
EPI_ISL_166423,swine strain
EPI_ISL_166422,swine strain
EPI_ISL_166421,swine strain
EPI_ISL_134302,swine strain
EPI_ISL_134301,swine strain
EPI_ISL_134291,swine strain
EPI_ISL_134289,swine strain
EPI_ISL_134284,swine strain
EPI_ISL_134281,swine strain
EPI_ISL_134279,swine strain
EPI_ISL_133714,swine strain
EPI_ISL_133713,swine strain
EPI_ISL_133712,swine strain
EPI_ISL_133708,swine strain
EPI_ISL_133704,swine strain
EPI_ISL_133699,swine strain
EPI_ISL_133680,swine strain
EPI_ISL_133672,swine strain
EPI_ISL_133670,swine strain
EPI_ISL_133489,swine strain
EPI_ISL_133484,swine strain
EPI_ISL_133473,swine strain
EPI_ISL_133472,swine strain
EPI_ISL_133470,swine strain
EPI_ISL_133464,swine strain
EPI_ISL_201429,swine strain
EPI_ISL_200903,swine strain
EPI_ISL_200901,swine strain
EPI_ISL_200900,swine strain
EPI_ISL_200899,swine strain
EPI_ISL_200898,swine strain
EPI_ISL_200896,swine strain
EPI_ISL_200894,swine strain
EPI_ISL_200891,swine strain
EPI_ISL_200890,swine strain
EPI_ISL_200888,swine strain
EPI_ISL_200887,swine strain
EPI_ISL_200886,swine strain
EPI_ISL_200883,swine strain
EPI_ISL_200882,swine strain
EPI_ISL_200881,swine strain
EPI_ISL_200880,swine strain
EPI_ISL_200878,swine strain
EPI_ISL_200877,swine strain
EPI_ISL_200876,swine strain
EPI_ISL_200875,swine strain
EPI_ISL_200874,swine strain
EPI_ISL_200873,swine strain
EPI_ISL_200871,swine strain
EPI_ISL_200869,swine strain
EPI_ISL_200868,swine strain
EPI_ISL_200865,swine strain
EPI_ISL_200864,swine strain
EPI_ISL_200861,swine strain
EPI_ISL_200860,swine strain
EPI_ISL_200858,swine strain
EPI_ISL_200856,swine strain
EPI_ISL_200851,swine strain
EPI_ISL_200850,swine strain
EPI_ISL_200849,swine strain
EPI_ISL_200846,swine strain
EPI_ISL_200845,swine strain
EPI_ISL_200844,swine strain
EPI_ISL_200843,swine strain
EPI_ISL_200842,swine strain
EPI_ISL_200841,swine strain
EPI_ISL_200840,swine strain
EPI_ISL_168508,swine strain
EPI_ISL_168507,swine strain
EPI_ISL_168476,swine strain
EPI_ISL_168475,swine strain
EPI_ISL_168474,swine strain
EPI_ISL_168473,swine strain
EPI_ISL_168472,swine strain
EPI_ISL_168423,swine strain
EPI_ISL_168411,swine strain
EPI_ISL_168410,swine strain
EPI_ISL_168404,swine strain
EPI_ISL_168403,swine strain
EPI_ISL_168340,swine strain
EPI_ISL_168336,swine strain
EPI_ISL_168325,swine strain
EPI_ISL_168320,swine strain
EPI_ISL_168319,swine strain
EPI_ISL_168315,swine strain
EPI_ISL_168312,swine strain
EPI_ISL_168310,swine strain
EPI_ISL_168309,swine strain
EPI_ISL_168299,swine strain
EPI_ISL_168295,swine strain
EPI_ISL_168017,swine strain
EPI_ISL_168016,swine strain
EPI_ISL_167983,swine strain
EPI_ISL_167978,swine strain
EPI_ISL_167977,swine strain
EPI_ISL_167972,swine strain
EPI_ISL_167970,swine strain
EPI_ISL_167969,swine strain
EPI_ISL_167456,swine strain
EPI_ISL_167440,swine strain
EPI_ISL_167436,swine strain
EPI_ISL_167432,swine strain
EPI_ISL_167428,swine strain
EPI_ISL_167427,swine strain
EPI_ISL_167426,swine strain
EPI_ISL_167423,swine strain
EPI_ISL_167393,swine strain
EPI_ISL_167392,swine strain
EPI_ISL_167341,swine strain
EPI_ISL_167339,swine strain
EPI_ISL_167336,swine strain
EPI_ISL_167331,swine strain
EPI_ISL_167326,swine strain
EPI_ISL_167323,swine strain
EPI_ISL_135960,swine strain
EPI_ISL_135951,swine strain
EPI_ISL_135220,swine strain
EPI_ISL_135219,swine strain
EPI_ISL_136675,swine strain
EPI_ISL_136673,swine strain
EPI_ISL_136671,swine strain
EPI_ISL_136652,swine strain
EPI_ISL_136647,swine strain
EPI_ISL_136574,swine strain
EPI_ISL_136568,swine strain
EPI_ISL_136567,swine strain
EPI_ISL_136563,swine strain
EPI_ISL_136561,swine strain
EPI_ISL_236209,swine strain
EPI_ISL_236208,swine strain
EPI_ISL_236207,swine strain
EPI_ISL_236206,swine strain
EPI_ISL_236205,swine strain
EPI_ISL_236204,swine strain
EPI_ISL_236203,swine strain
EPI_ISL_236202,swine strain
EPI_ISL_236201,swine strain
EPI_ISL_236200,swine strain
EPI_ISL_236198,swine strain
EPI_ISL_236196,swine strain
EPI_ISL_236194,swine strain
EPI_ISL_171050,swine strain
EPI_ISL_171044,swine strain
EPI_ISL_171040,swine strain
EPI_ISL_171036,swine strain
EPI_ISL_171035,swine strain
EPI_ISL_171031,swine strain
EPI_ISL_171030,swine strain
EPI_ISL_171029,swine strain
EPI_ISL_171026,swine strain
EPI_ISL_171023,swine strain
EPI_ISL_171021,swine strain
EPI_ISL_171010,swine strain
EPI_ISL_170846,swine strain
EPI_ISL_170844,swine strain
EPI_ISL_170824,swine strain
EPI_ISL_170821,swine strain
EPI_ISL_170820,swine strain
EPI_ISL_170815,swine strain
EPI_ISL_170812,swine strain
EPI_ISL_170809,swine strain
EPI_ISL_170808,swine strain
EPI_ISL_170570,swine strain
EPI_ISL_138218,swine strain
EPI_ISL_138209,swine strain
EPI_ISL_137621,swine strain
EPI_ISL_137620,swine strain
EPI_ISL_137560,swine strain
EPI_ISL_137558,swine strain
EPI_ISL_137552,swine strain
EPI_ISL_137551,swine strain
