Isolate_Id,reason
EPI_ISL_191594,too short
EPI_ISL_191598,too short
EPI_ISL_191599,too short
EPI_ISL_191601,too short
EPI_ISL_191605,too short
EPI_ISL_191606,too short
EPI_ISL_191607,too short
EPI_ISL_191608,too short
EPI_ISL_191611,too short
EPI_ISL_191613,too short
EPI_ISL_191621,too short
EPI_ISL_191622,too short
EPI_ISL_191624,too short
EPI_ISL_191626,too short
EPI_ISL_191629,too short
EPI_ISL_191631,too short
EPI_ISL_191636,too short
EPI_ISL_191637,too short
EPI_ISL_191639,too short
EPI_ISL_191640,too short
EPI_ISL_191641,too short
EPI_ISL_191642,too short
EPI_ISL_191643,too short
EPI_ISL_191644,too short
EPI_ISL_191645,too short
EPI_ISL_191655,too short
EPI_ISL_191750,too short
EPI_ISL_191751,too short
EPI_ISL_191756,too short
EPI_ISL_191757,too short
EPI_ISL_191759,too short
EPI_ISL_191931,too short
EPI_ISL_191934,too short
EPI_ISL_191937,too short
EPI_ISL_191944,too short
EPI_ISL_191945,too short
EPI_ISL_191948,too short
EPI_ISL_191951,too short
EPI_ISL_192918,too short
EPI_ISL_192919,too short
EPI_ISL_192920,too short
EPI_ISL_192921,too short
EPI_ISL_192922,too short
EPI_ISL_192925,too short
EPI_ISL_192928,too short
EPI_ISL_192557,too short
EPI_ISL_192929,too short
EPI_ISL_192930,too short
EPI_ISL_192931,too short
EPI_ISL_192934,too short
EPI_ISL_192935,too short
EPI_ISL_192937,too short
EPI_ISL_192938,too short
EPI_ISL_192939,too short
EPI_ISL_192940,too short
EPI_ISL_192941,too short
EPI_ISL_192942,too short
EPI_ISL_192943,too short
EPI_ISL_192560,too short
EPI_ISL_192945,too short
EPI_ISL_192946,too short
EPI_ISL_192566,too short
EPI_ISL_192950,too short
EPI_ISL_192569,too short
EPI_ISL_192952,too short
EPI_ISL_192953,too short
EPI_ISL_192571,too short
EPI_ISL_192572,too short
EPI_ISL_192955,too short
EPI_ISL_192574,too short
EPI_ISL_192576,too short
EPI_ISL_192607,too short
EPI_ISL_192584,too short
EPI_ISL_192586,too short
EPI_ISL_192593,too short
EPI_ISL_192595,too short
EPI_ISL_192604,too short
EPI_ISL_192605,too short
EPI_ISL_192608,too short
EPI_ISL_192610,too short
EPI_ISL_192612,too short
EPI_ISL_192614,too short
EPI_ISL_194825,too short
EPI_ISL_194826,too short
EPI_ISL_194827,too short
EPI_ISL_194828,too short
EPI_ISL_194829,too short
EPI_ISL_195397,too short
EPI_ISL_195389,too short
EPI_ISL_195390,too short
EPI_ISL_195398,too short
EPI_ISL_195400,too short
EPI_ISL_195401,too short
EPI_ISL_195402,too short
EPI_ISL_195403,too short
EPI_ISL_195404,too short
EPI_ISL_195405,too short
EPI_ISL_195406,too short
EPI_ISL_195407,too short
EPI_ISL_195394,too short
EPI_ISL_195395,too short
EPI_ISL_196280,too short
EPI_ISL_196279,too short
EPI_ISL_190777,too short
EPI_ISL_172299,too short
EPI_ISL_174490,too short
EPI_ISL_179508,too short
EPI_ISL_188728,too short
EPI_ISL_188731,too short
EPI_ISL_190645,too short
EPI_ISL_200623,too short
EPI_ISL_200967,too short
EPI_ISL_200968,too short
EPI_ISL_200969,too short
EPI_ISL_200970,too short
EPI_ISL_196284,too short
EPI_ISL_196285,too short
EPI_ISL_202054,too short
EPI_ISL_202698,too short
EPI_ISL_202769,too short
EPI_ISL_202770,too short
EPI_ISL_203058,too short
EPI_ISL_203257,too short
EPI_ISL_203258,too short
EPI_ISL_203259,too short
EPI_ISL_203260,too short
EPI_ISL_203261,too short
EPI_ISL_203262,too short
EPI_ISL_203263,too short
EPI_ISL_203264,too short
EPI_ISL_203265,too short
EPI_ISL_203266,too short
EPI_ISL_203267,too short
EPI_ISL_203285,too short
EPI_ISL_203304,too short
EPI_ISL_203305,too short
EPI_ISL_203306,too short
EPI_ISL_203307,too short
EPI_ISL_203308,too short
EPI_ISL_203309,too short
EPI_ISL_203310,too short
EPI_ISL_203311,too short
EPI_ISL_203313,too short
EPI_ISL_203315,too short
EPI_ISL_203316,too short
EPI_ISL_203317,too short
EPI_ISL_203318,too short
EPI_ISL_203319,too short
EPI_ISL_203320,too short
EPI_ISL_203321,too short
EPI_ISL_203322,too short
EPI_ISL_203453,too short
EPI_ISL_205106,too short
EPI_ISL_205828,too short
EPI_ISL_205830,too short
EPI_ISL_205832,too short
EPI_ISL_206897,too short
EPI_ISL_206898,too short
EPI_ISL_206899,too short
EPI_ISL_206900,too short
EPI_ISL_206901,too short
EPI_ISL_206902,too short
EPI_ISL_212387,too short
EPI_ISL_212388,too short
EPI_ISL_212390,too short
EPI_ISL_212393,too short
EPI_ISL_212395,too short
EPI_ISL_212397,too short
EPI_ISL_212399,too short
EPI_ISL_213721,too short
EPI_ISL_213722,too short
EPI_ISL_213723,too short
EPI_ISL_213724,too short
EPI_ISL_213725,too short
EPI_ISL_213726,too short
EPI_ISL_213727,too short
EPI_ISL_216291,too short
EPI_ISL_216292,too short
EPI_ISL_216293,too short
EPI_ISL_216294,too short
EPI_ISL_215757,too short
EPI_ISL_218307,too short
EPI_ISL_218312,too short
EPI_ISL_218315,too short
EPI_ISL_218327,too short
EPI_ISL_218615,too short
EPI_ISL_218616,too short
EPI_ISL_220107,too short
EPI_ISL_221321,too short
EPI_ISL_221338,too short
EPI_ISL_221340,too short
EPI_ISL_224517,too short
EPI_ISL_224623,too short
EPI_ISL_231672,too short
EPI_ISL_231673,too short
EPI_ISL_231674,too short
EPI_ISL_231675,too short
EPI_ISL_231676,too short
EPI_ISL_231677,too short
EPI_ISL_231678,too short
EPI_ISL_231679,too short
EPI_ISL_231680,too short
EPI_ISL_231681,too short
EPI_ISL_231682,too short
EPI_ISL_231683,too short
EPI_ISL_232497,too short
EPI_ISL_232499,too short
EPI_ISL_232938,too short
EPI_ISL_232942,too short
EPI_ISL_232944,too short
EPI_ISL_232945,too short
EPI_ISL_232946,too short
EPI_ISL_232947,too short
EPI_ISL_232950,too short
EPI_ISL_232953,too many ambiguous nucleotides
EPI_ISL_234474,too short
EPI_ISL_235610,too short
EPI_ISL_235611,too short
EPI_ISL_237543,too short
EPI_ISL_237544,too short
EPI_ISL_237561,too short
EPI_ISL_238104,too short
EPI_ISL_238952,too short
EPI_ISL_238953,too short
EPI_ISL_238954,too short
EPI_ISL_238955,too short
EPI_ISL_238956,too short
EPI_ISL_238958,too short
EPI_ISL_238959,too short
EPI_ISL_239400,too short
EPI_ISL_239401,too short
EPI_ISL_239402,too short
EPI_ISL_239403,too short
EPI_ISL_239404,too short
EPI_ISL_239405,too short
EPI_ISL_239406,too short
EPI_ISL_239407,too short
EPI_ISL_239408,too short
EPI_ISL_239409,too short
EPI_ISL_239410,too short
EPI_ISL_240705,too short
EPI_ISL_240706,too short
EPI_ISL_240708,too short
EPI_ISL_240709,too short
EPI_ISL_240710,too short
EPI_ISL_240713,too short
EPI_ISL_240718,too short
EPI_ISL_240720,too short
EPI_ISL_240732,too short
EPI_ISL_240735,too short
EPI_ISL_240736,too short
EPI_ISL_240737,too short
EPI_ISL_240738,too short
EPI_ISL_240739,too short
EPI_ISL_240740,too short
EPI_ISL_240742,too short
EPI_ISL_240744,too short
EPI_ISL_240745,too short
EPI_ISL_240746,too short
EPI_ISL_240748,too short
EPI_ISL_240749,too short
EPI_ISL_240750,too short
EPI_ISL_240751,too short
EPI_ISL_240752,too short
EPI_ISL_240754,too short
EPI_ISL_240755,too short
EPI_ISL_240756,too short
EPI_ISL_240757,too short
EPI_ISL_240758,too short
EPI_ISL_240759,too short
EPI_ISL_240760,too short
EPI_ISL_240763,too short
EPI_ISL_240764,too short
EPI_ISL_240881,too short
EPI_ISL_241367,too short
EPI_ISL_241368,too short
EPI_ISL_241371,too short
EPI_ISL_241373,too short
EPI_ISL_241374,too short
EPI_ISL_241376,too short
EPI_ISL_241377,too short
EPI_ISL_241424,too short
EPI_ISL_241462,too short
EPI_ISL_241495,too short
EPI_ISL_241496,too short
EPI_ISL_241497,too short
EPI_ISL_241498,too short
EPI_ISL_241504,too short
EPI_ISL_241500,too short
EPI_ISL_240711,too short
EPI_ISL_242281,too short
EPI_ISL_242282,too short
EPI_ISL_242284,too short
EPI_ISL_242287,too short
EPI_ISL_242289,too short
EPI_ISL_242290,too short
EPI_ISL_242292,too short
EPI_ISL_242294,too short
EPI_ISL_242296,too short
EPI_ISL_242297,too short
EPI_ISL_242299,too short
EPI_ISL_240717,too short
EPI_ISL_244859,too short
EPI_ISL_244861,too short
EPI_ISL_244862,too short
EPI_ISL_244864,too short
EPI_ISL_244866,too short
EPI_ISL_244867,too short
EPI_ISL_244910,too short
EPI_ISL_244911,too short
EPI_ISL_244953,too short
EPI_ISL_244913,too short
EPI_ISL_244914,too short
EPI_ISL_244954,too short
EPI_ISL_244916,too short
EPI_ISL_244917,too short
EPI_ISL_244919,too short
EPI_ISL_244920,too short
EPI_ISL_244922,too short
EPI_ISL_244925,too short
EPI_ISL_244926,too short
EPI_ISL_244927,too short
EPI_ISL_244929,too short
EPI_ISL_244930,too short
EPI_ISL_244931,too short
EPI_ISL_244932,too short
EPI_ISL_244933,too short
EPI_ISL_244934,too short
EPI_ISL_244955,too short
EPI_ISL_244935,too short
EPI_ISL_244936,too short
EPI_ISL_244937,too short
EPI_ISL_244938,too short
EPI_ISL_244939,too short
EPI_ISL_244940,too short
EPI_ISL_244941,too short
EPI_ISL_244942,too short
EPI_ISL_244943,too short
EPI_ISL_244944,too short
EPI_ISL_244945,too short
EPI_ISL_244946,too short
EPI_ISL_244947,too short
EPI_ISL_244949,too short
EPI_ISL_244950,too short
EPI_ISL_244951,too short
EPI_ISL_244952,too short
EPI_ISL_244997,too short
EPI_ISL_246469,too short
EPI_ISL_246470,too short
EPI_ISL_246471,too short
EPI_ISL_246473,too short
EPI_ISL_246475,too short
EPI_ISL_246476,too short
EPI_ISL_246481,too short
EPI_ISL_242913,too short
EPI_ISL_242914,too short
EPI_ISL_242915,too short
EPI_ISL_242916,too short
EPI_ISL_242917,too short
EPI_ISL_242918,too short
EPI_ISL_242920,too short
EPI_ISL_242921,too short
EPI_ISL_242922,too short
EPI_ISL_242923,too short
EPI_ISL_242924,too short
EPI_ISL_242925,too short
EPI_ISL_242926,too short
EPI_ISL_242927,too short
EPI_ISL_242928,too short
EPI_ISL_242929,too short
EPI_ISL_244491,too short
EPI_ISL_244492,too short
EPI_ISL_244493,too short
EPI_ISL_244494,too short
EPI_ISL_244495,too short
EPI_ISL_244496,too short
EPI_ISL_244497,too short
EPI_ISL_244498,too short
EPI_ISL_244499,too short
EPI_ISL_244500,too short
EPI_ISL_244501,too short
EPI_ISL_244502,too short
EPI_ISL_244503,too short
EPI_ISL_244504,too short
EPI_ISL_244505,too short
EPI_ISL_244506,too short
EPI_ISL_244507,too short
EPI_ISL_244508,too short
EPI_ISL_246998,too short
EPI_ISL_246999,too short
EPI_ISL_247000,too short
EPI_ISL_247001,too short
EPI_ISL_247002,too short
EPI_ISL_247004,too short
EPI_ISL_247006,too short
EPI_ISL_247007,too short
EPI_ISL_247008,too short
EPI_ISL_247009,too short
EPI_ISL_247011,too short
EPI_ISL_247012,too short
EPI_ISL_247013,too short
EPI_ISL_247014,too short
EPI_ISL_247015,too short
EPI_ISL_247016,too short
EPI_ISL_244490,too short
EPI_ISL_247753,too short
EPI_ISL_247754,too short
EPI_ISL_247759,too short
EPI_ISL_247761,too short
EPI_ISL_247762,too short
EPI_ISL_247763,too short
EPI_ISL_247764,too short
EPI_ISL_247765,too short
EPI_ISL_248784,too short
EPI_ISL_248785,too short
EPI_ISL_248787,too short
EPI_ISL_248788,too short
EPI_ISL_249325,too short
EPI_ISL_249326,too short
EPI_ISL_249328,too short
EPI_ISL_249329,too short
EPI_ISL_249623,too short
EPI_ISL_249732,too short
EPI_ISL_249733,too short
EPI_ISL_249735,too short
EPI_ISL_249736,too short
EPI_ISL_249737,too short
EPI_ISL_249738,too short
EPI_ISL_249741,too short
EPI_ISL_249764,too short
EPI_ISL_250282,too short
EPI_ISL_250286,too short
EPI_ISL_250293,too short
EPI_ISL_253087,too short
EPI_ISL_253482,too short
EPI_ISL_253483,too short
EPI_ISL_253484,too short
EPI_ISL_253485,too short
EPI_ISL_253486,too short
EPI_ISL_253487,too short
EPI_ISL_253488,too short
EPI_ISL_253489,too short
EPI_ISL_253490,too short
EPI_ISL_253491,too short
EPI_ISL_253493,too short
EPI_ISL_253494,too short
EPI_ISL_253495,too short
EPI_ISL_253496,too short
EPI_ISL_253497,too short
EPI_ISL_253498,too short
EPI_ISL_253499,too short
EPI_ISL_253500,too short
EPI_ISL_253501,too short
EPI_ISL_253502,too short
EPI_ISL_253503,too short
EPI_ISL_253505,too short
EPI_ISL_253506,too short
EPI_ISL_253507,too short
EPI_ISL_253508,too short
EPI_ISL_253509,too short
EPI_ISL_253510,too short
EPI_ISL_253511,too short
EPI_ISL_253512,too short
EPI_ISL_253513,too short
EPI_ISL_253515,too short
EPI_ISL_253516,too short
EPI_ISL_253517,too short
EPI_ISL_253518,too short
EPI_ISL_253519,too short
EPI_ISL_253521,too short
EPI_ISL_253524,too short
EPI_ISL_253525,too short
EPI_ISL_253526,too short
EPI_ISL_253527,too short
EPI_ISL_253529,too short
EPI_ISL_253531,too short
EPI_ISL_253532,too short
EPI_ISL_253533,too short
EPI_ISL_253534,too short
EPI_ISL_253535,too short
EPI_ISL_253540,too short
EPI_ISL_255164,too short
EPI_ISL_255165,too short
EPI_ISL_255166,too short
EPI_ISL_255167,too short
EPI_ISL_255168,too short
EPI_ISL_255169,too short
EPI_ISL_255170,too short
EPI_ISL_255171,too short
EPI_ISL_255172,too short
EPI_ISL_255173,too short
EPI_ISL_255175,too short
EPI_ISL_255176,too short
EPI_ISL_255177,too short
EPI_ISL_255179,too short
EPI_ISL_255180,too short
EPI_ISL_255391,too short
EPI_ISL_255392,too many ambiguous nucleotides
EPI_ISL_255399,too short
EPI_ISL_255401,too short
EPI_ISL_255402,too short
EPI_ISL_255403,too short
EPI_ISL_255404,too short
EPI_ISL_255406,too many ambiguous nucleotides
EPI_ISL_255407,too short
EPI_ISL_255408,too short
EPI_ISL_255410,too short
EPI_ISL_255496,too short
EPI_ISL_256779,too many ambiguous nucleotides
EPI_ISL_253847,too many ambiguous nucleotides
EPI_ISL_259347,too short
EPI_ISL_259348,too short
EPI_ISL_259349,too short
EPI_ISL_259350,too short
EPI_ISL_259351,too short
EPI_ISL_259352,too short
EPI_ISL_259379,too short
EPI_ISL_259486,too short
EPI_ISL_259487,too short
EPI_ISL_259488,too short
EPI_ISL_258945,too short
EPI_ISL_258946,too short
EPI_ISL_258947,too short
EPI_ISL_258948,too short
EPI_ISL_258949,too short
EPI_ISL_258950,too short
EPI_ISL_258951,too short
EPI_ISL_258953,too short
EPI_ISL_258954,too short
EPI_ISL_258955,too short
EPI_ISL_258956,too short
EPI_ISL_258957,too short
EPI_ISL_258958,too short
EPI_ISL_258959,too short
EPI_ISL_258962,too short
EPI_ISL_258963,too short
EPI_ISL_258964,too short
EPI_ISL_258965,too short
EPI_ISL_258966,too short
EPI_ISL_258967,too short
EPI_ISL_258968,too short
EPI_ISL_258969,too short
EPI_ISL_258970,too short
EPI_ISL_258973,too short
EPI_ISL_258974,too short
EPI_ISL_258975,too short
EPI_ISL_258976,too short
EPI_ISL_258977,too short
EPI_ISL_258978,too short
EPI_ISL_258979,too short
EPI_ISL_258980,too short
EPI_ISL_258981,too short
EPI_ISL_258982,too short
EPI_ISL_258984,too short
EPI_ISL_258986,too short
EPI_ISL_258987,too short
EPI_ISL_258990,too short
EPI_ISL_258991,too short
EPI_ISL_258992,too short
EPI_ISL_258993,too short
EPI_ISL_258994,too short
EPI_ISL_258995,too short
EPI_ISL_258996,too short
EPI_ISL_258997,too short
EPI_ISL_258998,too short
EPI_ISL_258999,too short
EPI_ISL_259000,too short
EPI_ISL_259001,too short
EPI_ISL_259002,too short
EPI_ISL_259003,too short
EPI_ISL_259004,too short
EPI_ISL_259005,too short
EPI_ISL_259006,too short
EPI_ISL_259008,too short
EPI_ISL_259009,too short
EPI_ISL_259012,too short
EPI_ISL_259013,too short
EPI_ISL_259014,too short
EPI_ISL_259015,too short
EPI_ISL_259019,too short
EPI_ISL_259020,too short
EPI_ISL_259021,too short
EPI_ISL_259022,too short
EPI_ISL_259023,too short
EPI_ISL_259024,too short
EPI_ISL_259027,too short
EPI_ISL_259028,too short
EPI_ISL_259033,too short
EPI_ISL_260963,too short
EPI_ISL_260964,too short
EPI_ISL_260966,too short
EPI_ISL_260970,too short
EPI_ISL_260972,too short
EPI_ISL_260973,too short
EPI_ISL_260974,too short
EPI_ISL_260975,too short
EPI_ISL_260996,too short
EPI_ISL_260997,too short
EPI_ISL_261004,too short
EPI_ISL_261005,too short
EPI_ISL_261006,too short
EPI_ISL_260977,too short
EPI_ISL_260982,too short
EPI_ISL_260978,too short
EPI_ISL_260979,too short
EPI_ISL_261022,too short
EPI_ISL_260990,too short
EPI_ISL_260991,too short
EPI_ISL_260992,too short
EPI_ISL_261012,too short
EPI_ISL_261013,too short
EPI_ISL_260993,too short
EPI_ISL_260995,too short
EPI_ISL_261000,too short
EPI_ISL_261001,too short
EPI_ISL_261002,too short
EPI_ISL_260981,too short
EPI_ISL_260994,too short
EPI_ISL_261003,too short
EPI_ISL_261007,too short
EPI_ISL_260998,too short
EPI_ISL_261008,too short
EPI_ISL_261009,too short
EPI_ISL_261010,too short
EPI_ISL_260999,too short
EPI_ISL_261011,too short
EPI_ISL_261014,too short
EPI_ISL_261015,too short
EPI_ISL_261016,too short
EPI_ISL_261018,too short
EPI_ISL_261019,too short
EPI_ISL_261020,too short
EPI_ISL_261017,too short
EPI_ISL_261021,too short
EPI_ISL_260983,too short
EPI_ISL_260986,too short
EPI_ISL_260987,too short
EPI_ISL_260980,too short
EPI_ISL_260989,too short
EPI_ISL_260976,too short
EPI_ISL_260984,too short
EPI_ISL_260985,too short
EPI_ISL_260988,too short
EPI_ISL_261407,too short
EPI_ISL_261479,too short
EPI_ISL_261481,too short
EPI_ISL_263036,too short
EPI_ISL_263311,too short
EPI_ISL_263312,too short
EPI_ISL_263316,too short
EPI_ISL_263317,too short
EPI_ISL_263318,too short
EPI_ISL_263319,too short
EPI_ISL_263320,too short
EPI_ISL_263321,too short
EPI_ISL_263322,too short
EPI_ISL_263327,too short
EPI_ISL_263330,too short
EPI_ISL_247076,too short
EPI_ISL_263346,too short
EPI_ISL_263366,too short
EPI_ISL_263367,too short
EPI_ISL_263368,too short
EPI_ISL_263475,too many ambiguous nucleotides
EPI_ISL_263485,too short
EPI_ISL_263488,too short
EPI_ISL_263490,too short
EPI_ISL_263492,too short
EPI_ISL_263498,too short
EPI_ISL_263499,too short
EPI_ISL_263500,too short
EPI_ISL_263501,too short
EPI_ISL_263502,too short
EPI_ISL_263503,too short
EPI_ISL_263504,too short
EPI_ISL_263505,too short
EPI_ISL_263508,too short
EPI_ISL_263519,too short
EPI_ISL_263545,too short
EPI_ISL_263546,too short
EPI_ISL_263547,too short
EPI_ISL_263548,too short
EPI_ISL_263549,too short
EPI_ISL_263583,too short
EPI_ISL_263584,too short
EPI_ISL_263585,too short
EPI_ISL_263586,too short
EPI_ISL_263587,too short
EPI_ISL_263588,too short
EPI_ISL_263589,too short
EPI_ISL_240719,too short
EPI_ISL_240716,too short
EPI_ISL_240715,too short
EPI_ISL_240714,too short
EPI_ISL_268514,too short
EPI_ISL_268518,too short
EPI_ISL_268519,too short
EPI_ISL_268520,too short
EPI_ISL_268521,too short
EPI_ISL_268684,too short
EPI_ISL_268686,too short
EPI_ISL_268687,too short
EPI_ISL_268688,too short
EPI_ISL_268689,too short
EPI_ISL_270921,too short
EPI_ISL_270924,too short
EPI_ISL_270931,too short
EPI_ISL_270932,too short
EPI_ISL_270935,too short
EPI_ISL_270936,too short
EPI_ISL_270937,too short
EPI_ISL_270938,too short
EPI_ISL_270939,too short
EPI_ISL_270946,too short
EPI_ISL_270947,too short
EPI_ISL_270950,too short
EPI_ISL_270951,too short
EPI_ISL_270952,too short
EPI_ISL_270953,too short
EPI_ISL_270954,too short
EPI_ISL_270955,too short
EPI_ISL_270956,too short
EPI_ISL_270958,too short
EPI_ISL_270959,too short
EPI_ISL_270961,too short
EPI_ISL_270962,too short
EPI_ISL_270963,too short
EPI_ISL_270967,too short
EPI_ISL_270968,too short
EPI_ISL_270973,too short
EPI_ISL_270975,too short
EPI_ISL_270979,too short
EPI_ISL_271005,too short
EPI_ISL_270978,too short
EPI_ISL_270980,too short
EPI_ISL_270982,too short
EPI_ISL_271006,too short
EPI_ISL_270986,too short
EPI_ISL_271007,too short
EPI_ISL_270988,too short
EPI_ISL_270993,too short
EPI_ISL_270989,too short
EPI_ISL_270961,too short
EPI_ISL_272745,too short
EPI_ISL_272747,too short
EPI_ISL_272858,too short
EPI_ISL_273048,too short
EPI_ISL_273050,too short
EPI_ISL_273063,too short
EPI_ISL_273064,too short
EPI_ISL_273065,too short
EPI_ISL_273066,too short
EPI_ISL_273206,too short
EPI_ISL_273222,too short
EPI_ISL_273223,too short
EPI_ISL_273224,too short
EPI_ISL_273225,too short
EPI_ISL_273226,too short
EPI_ISL_273227,too short
EPI_ISL_273228,too short
EPI_ISL_273229,too short
EPI_ISL_273609,too short
EPI_ISL_273610,too short
EPI_ISL_273617,too short
EPI_ISL_273937,too short
EPI_ISL_273938,too short
EPI_ISL_273939,too short
EPI_ISL_273940,too short
EPI_ISL_274583,too short
EPI_ISL_274602,too short
EPI_ISL_274603,too short
EPI_ISL_274604,too short
EPI_ISL_274605,too short
EPI_ISL_274606,too short
EPI_ISL_274607,too short
EPI_ISL_274608,too short
EPI_ISL_274609,too short
EPI_ISL_274613,too short
EPI_ISL_274794,too short
EPI_ISL_274795,too short
EPI_ISL_274797,too short
EPI_ISL_274798,too short
EPI_ISL_274799,too short
EPI_ISL_275111,too short
EPI_ISL_275112,too short
EPI_ISL_275113,too short
EPI_ISL_275114,too short
EPI_ISL_275115,too short
EPI_ISL_275169,too short
EPI_ISL_275178,too short
EPI_ISL_275324,too short
EPI_ISL_275332,too short
EPI_ISL_275337,too short
EPI_ISL_275339,too short
EPI_ISL_275340,too short
EPI_ISL_275343,too short
EPI_ISL_275344,too short
EPI_ISL_275346,too short
EPI_ISL_275348,too short
EPI_ISL_275355,too short
EPI_ISL_275356,too short
EPI_ISL_275357,too short
EPI_ISL_275359,too short
EPI_ISL_280161,too short
EPI_ISL_280469,too short
EPI_ISL_280471,too short
EPI_ISL_280504,too short
EPI_ISL_283694,too short
EPI_ISL_283697,too short
EPI_ISL_285510,too many ambiguous nucleotides
EPI_ISL_286311,too many ambiguous nucleotides
EPI_ISL_286925,too many ambiguous nucleotides
EPI_ISL_286927,too short
EPI_ISL_286998,too many ambiguous nucleotides
EPI_ISL_287007,too many ambiguous nucleotides
EPI_ISL_287016,too many ambiguous nucleotides
EPI_ISL_287192,too many ambiguous nucleotides
EPI_ISL_294440,too short
EPI_ISL_280471,too short
EPI_ISL_307600,too short
EPI_ISL_331650,too many ambiguous nucleotides
EPI_ISL_331729,too many ambiguous nucleotides
EPI_ISL_331765,too many ambiguous nucleotides
EPI_ISL_333428,too short
EPI_ISL_333433,too short
EPI_ISL_333618,too short
EPI_ISL_333622,too short
EPI_ISL_333624,too short
EPI_ISL_333625,too short
EPI_ISL_333626,too short
EPI_ISL_333628,too short
EPI_ISL_383295,too short
EPI_ISL_383296,too short
EPI_ISL_383298,too short
EPI_ISL_383306,too short
EPI_ISL_383309,too short
EPI_ISL_383315,too short
EPI_ISL_383317,too short
EPI_ISL_383326,too short
EPI_ISL_383366,too short
EPI_ISL_383373,too short
EPI_ISL_383374,too short
EPI_ISL_383376,too short
EPI_ISL_383380,too short
EPI_ISL_383389,too short
EPI_ISL_383409,too short
EPI_ISL_383412,too short
EPI_ISL_383419,too short
EPI_ISL_383421,too short
EPI_ISL_383424,too short
EPI_ISL_383425,too short
EPI_ISL_383428,too short
EPI_ISL_383441,too short
EPI_ISL_383442,too short
EPI_ISL_383444,too short
EPI_ISL_383445,too short
EPI_ISL_383491,too short
EPI_ISL_383493,too many ambiguous nucleotides
EPI_ISL_383498,too short
EPI_ISL_383525,too short
EPI_ISL_383529,too short
EPI_ISL_383532,too short
EPI_ISL_383534,too short
EPI_ISL_383543,too short
EPI_ISL_383559,too short
EPI_ISL_383588,too short
EPI_ISL_383609,too short
EPI_ISL_383612,too short
EPI_ISL_383618,too short
EPI_ISL_383626,too short
EPI_ISL_383627,too short
EPI_ISL_383631,too short
EPI_ISL_383642,too short
EPI_ISL_383657,too short
EPI_ISL_383663,too short
