Isolate_Id,reason
EPI_ISL_194960,visual outlier
EPI_ISL_884294,visual outlier
EPI_ISL_234477,visual outlier
EPI_ISL_294283,visual outlier
EPI_ISL_294296,visual outlier
EPI_ISL_186593,visual outlier
EPI_ISL_192247,visual outlier
EPI_ISL_201231,visual outlier
EPI_ISL_213009,visual outlier
EPI_ISL_222013,visual outlier
EPI_ISL_286545,visual outlier
EPI_ISL_219163,visual outlier
EPI_ISL_223177,visual outlier
EPI_ISL_224051,visual outlier
EPI_ISL_220352,visual outlier
EPI_ISL_220342,visual outlier
EPI_ISL_213022,visual outlier
EPI_ISL_270415,visual outlier
EPI_ISL_277240,visual outlier
EPI_ISL_294291,visual outlier
EPI_ISL_287012,visual outlier
EPI_ISL_224016,visual outlier
EPI_ISL_15082402,visual outlier
EPI_ISL_286324,visual outlier
EPI_ISL_286437,visual outlier
EPI_ISL_294273,visual outlier
EPI_ISL_177078,visual outlier
EPI_ISL_287017,visual outlier
EPI_ISL_294285,visual outlier
EPI_ISL_235101,visual outlier
EPI_ISL_177064,visual outlier
EPI_ISL_201234,visual outlier
EPI_ISL_188846,visual outlier
EPI_ISL_201299,visual outlier
EPI_ISL_286943,visual outlier
EPI_ISL_202109,visual outlier
EPI_ISL_197253,visual outlier
EPI_ISL_225065,visual outlier
EPI_ISL_215803,visual outlier
EPI_ISL_222502,visual outlier
EPI_ISL_247961,visual outlier
EPI_ISL_232048,visual outlier
EPI_ISL_1307177,visual outlier
EPI_ISL_234480,visual outlier
EPI_ISL_186579,visual outlier
EPI_ISL_220452,visual outlier
EPI_ISL_200683,visual outlier
EPI_ISL_286993,visual outlier
EPI_ISL_214531,visual outlier
EPI_ISL_240150,visual outlier
EPI_ISL_241621,visual outlier
EPI_ISL_219274,visual outlier
EPI_ISL_220363,visual outlier
EPI_ISL_223359,visual outlier
EPI_ISL_219229,visual outlier
EPI_ISL_234984,visual outlier
EPI_ISL_286425,visual outlier
EPI_ISL_260406,visual outlier
EPI_ISL_286846,visual outlier
EPI_ISL_234470,visual outlier
EPI_ISL_3948600,visual outlier
EPI_ISL_177070,visual outlier
EPI_ISL_186605,visual outlier
EPI_ISL_294277,visual outlier
EPI_ISL_199522,visual outlier
EPI_ISL_225043,visual outlier
EPI_ISL_286483,visual outlier
EPI_ISL_286450,visual outlier
EPI_ISL_192253,visual outlier
EPI_ISL_277239,visual outlier
EPI_ISL_277242,visual outlier
EPI_ISL_6157769,visual outlier
EPI_ISL_172913,visual outlier
EPI_ISL_200676,visual outlier
EPI_ISL_192252,visual outlier
EPI_ISL_286988,visual outlier
EPI_ISL_260402,visual outlier
EPI_ISL_214553,visual outlier
EPI_ISL_219249,visual outlier
EPI_ISL_219257,visual outlier
EPI_ISL_234474,visual outlier
EPI_ISL_177060,visual outlier
EPI_ISL_286987,visual outlier
EPI_ISL_195856,visual outlier
EPI_ISL_214528,visual outlier
EPI_ISL_219197,visual outlier
EPI_ISL_225054,visual outlier
EPI_ISL_222006,visual outlier
EPI_ISL_255528,visual outlier
EPI_ISL_264485,visual outlier
EPI_ISL_192075,visual outlier
EPI_ISL_202392,visual outlier
EPI_ISL_235691,visual outlier
EPI_ISL_219207,visual outlier
EPI_ISL_223163,visual outlier
EPI_ISL_223195,visual outlier
EPI_ISL_224037,visual outlier
EPI_ISL_287441,visual outlier
EPI_ISL_286628,visual outlier
EPI_ISL_225066,visual outlier
EPI_ISL_287010,visual outlier
EPI_ISL_287136,visual outlier
EPI_ISL_393707,visual outlier
EPI_ISL_235670,visual outlier
EPI_ISL_179011,visual outlier
EPI_ISL_224070,visual outlier
EPI_ISL_244882,visual outlier
EPI_ISL_186614,visual outlier
EPI_ISL_171537,visual outlier
EPI_ISL_266295,visual outlier
EPI_ISL_199504,visual outlier
EPI_ISL_234479,visual outlier
EPI_ISL_232046,visual outlier
EPI_ISL_294272,visual outlier
EPI_ISL_294275,visual outlier
EPI_ISL_232047,visual outlier
EPI_ISL_186616,visual outlier
EPI_ISL_220336,visual outlier
EPI_ISL_222019,visual outlier
EPI_ISL_225129,visual outlier
EPI_ISL_225083,visual outlier
EPI_ISL_247960,visual outlier
EPI_ISL_250010,visual outlier
EPI_ISL_294294,visual outlier
EPI_ISL_177093,visual outlier
EPI_ISL_194953,visual outlier
EPI_ISL_394052,visual outlier
EPI_ISL_6157791,visual outlier
EPI_ISL_186608,visual outlier
EPI_ISL_366477,visual outlier
EPI_ISL_277235,visual outlier
EPI_ISL_294279,visual outlier
EPI_ISL_171542,visual outlier
EPI_ISL_294282,visual outlier
EPI_ISL_294276,visual outlier
EPI_ISL_287009,visual outlier
EPI_ISL_177063,visual outlier
EPI_ISL_188851,visual outlier
EPI_ISL_202389,visual outlier
EPI_ISL_219232,visual outlier
EPI_ISL_222029,visual outlier
EPI_ISL_238721,visual outlier
EPI_ISL_286553,visual outlier
EPI_ISL_225096,visual outlier
EPI_ISL_220359,visual outlier
EPI_ISL_223173,visual outlier
EPI_ISL_232103,visual outlier
EPI_ISL_270411,visual outlier
EPI_ISL_234476,visual outlier
EPI_ISL_294271,visual outlier
EPI_ISL_294288,visual outlier
EPI_ISL_277236,visual outlier
EPI_ISL_341299,visual outlier
EPI_ISL_202415,visual outlier
EPI_ISL_206126,visual outlier
EPI_ISL_241602,visual outlier
EPI_ISL_249034,visual outlier
EPI_ISL_288911,visual outlier
EPI_ISL_234481,visual outlier
EPI_ISL_186585,visual outlier
EPI_ISL_213970,visual outlier
EPI_ISL_220373,visual outlier
EPI_ISL_214558,visual outlier
EPI_ISL_224040,visual outlier
EPI_ISL_270419,visual outlier
EPI_ISL_288934,visual outlier
EPI_ISL_199521,visual outlier
EPI_ISL_283165,molecular clock outlier
EPI_ISL_212137,molecular clock outlier
EPI_ISL_225073,molecular clock outlier
EPI_ISL_230323,molecular clock outlier
EPI_ISL_244883,molecular clock outlier
EPI_ISL_269702,molecular clock outlier
EPI_ISL_230321,molecular clock outlier
EPI_ISL_255591,molecular clock outlier
EPI_ISL_255573,molecular clock outlier
EPI_ISL_247968,molecular clock outlier
EPI_ISL_268404,molecular clock outlier
EPI_ISL_331684,molecular clock outlier
EPI_ISL_273714,molecular clock outlier
EPI_ISL_244884,molecular clock outlier
EPI_ISL_247420,molecular clock outlier
EPI_ISL_240149,molecular clock outlier
EPI_ISL_263032,molecular clock outlier
EPI_ISL_230316,molecular clock outlier
EPI_ISL_255567,molecular clock outlier
EPI_ISL_238658,molecular clock outlier
EPI_ISL_263028,molecular clock outlier
EPI_ISL_255568,molecular clock outlier
EPI_ISL_270409,molecular clock outlier
EPI_ISL_269700,molecular clock outlier
EPI_ISL_226791,molecular clock outlier
EPI_ISL_286332,molecular clock outlier
EPI_ISL_270418,molecular clock outlier
EPI_ISL_247966,molecular clock outlier
EPI_ISL_252777,molecular clock outlier
EPI_ISL_269761,molecular clock outlier
EPI_ISL_255575,molecular clock outlier
EPI_ISL_287134,molecular clock outlier
EPI_ISL_255565,molecular clock outlier
