Isolate_Id,reason
EPI_ISL_15082424,too many ambiguous nucleotides
EPI_ISL_297943,too many ambiguous nucleotides
EPI_ISL_15083855,too many ambiguous nucleotides
EPI_ISL_16578196,too many ambiguous nucleotides
EPI_ISL_16585485,too many ambiguous nucleotides
EPI_ISL_16601317,too many ambiguous nucleotides
EPI_ISL_335994,too short
EPI_ISL_336026,too short
EPI_ISL_339089,too short
EPI_ISL_339318,too short
EPI_ISL_339328,too short
EPI_ISL_340372,too short
EPI_ISL_343430,too many ambiguous nucleotides
EPI_ISL_346513,too short
EPI_ISL_349671,too short
EPI_ISL_349673,too short
EPI_ISL_349675,too short
EPI_ISL_350653,too short
EPI_ISL_350696,too short
EPI_ISL_350699,too short
EPI_ISL_352192,too short
EPI_ISL_352145,too short
EPI_ISL_352152,too short
EPI_ISL_352155,too short
EPI_ISL_352156,too short
EPI_ISL_352167,too short
EPI_ISL_352146,too short
EPI_ISL_365644,too many ambiguous nucleotides
EPI_ISL_365648,too short
EPI_ISL_365663,too short
EPI_ISL_365665,too short
EPI_ISL_390305,too short
EPI_ISL_395177,too short
EPI_ISL_395178,too short
EPI_ISL_398177,too short
EPI_ISL_400521,too short
EPI_ISL_407055,too many ambiguous nucleotides
EPI_ISL_413632,too short
EPI_ISL_395067,too short
EPI_ISL_395072,too short
EPI_ISL_395179,too short
EPI_ISL_395065,too short
EPI_ISL_395070,too short
EPI_ISL_403692,too short
EPI_ISL_403691,too short
EPI_ISL_403684,too short
EPI_ISL_15082426,too many ambiguous nucleotides
EPI_ISL_15082426,too many ambiguous nucleotides
EPI_ISL_16573172,too many ambiguous nucleotides
EPI_ISL_83885,molecular clock outlier
EPI_ISL_380589,molecular clock outlier
EPI_ISL_380798,molecular clock outlier
EPI_ISL_357122,molecular clock outlier
EPI_ISL_309431,molecular clock outlier
EPI_ISL_345244,molecular clock outlier
EPI_ISL_349842,molecular clock outlier
EPI_ISL_376073,molecular clock outlier
EPI_ISL_345606,molecular clock outlier
EPI_ISL_129015,molecular clock outlier
EPI_ISL_131353,molecular clock outlier
EPI_ISL_269782,molecular clock outlier
EPI_ISL_269906,molecular clock outlier
EPI_ISL_269977,molecular clock outlier
EPI_ISL_270221,molecular clock outlier
EPI_ISL_1360108,molecular clock outlier
EPI_ISL_1360112,molecular clock outlier
EPI_ISL_1361638,molecular clock outlier
EPI_ISL_222254,molecular clock outlier
EPI_ISL_1360109,molecular clock outlier
EPI_ISL_1360030,molecular clock outlier
EPI_ISL_143679,molecular clock outlier
EPI_ISL_76848,molecular clock outlier
EPI_ISL_77210,molecular clock outlier
EPI_ISL_79449,molecular clock outlier
EPI_ISL_94583,molecular clock outlier
EPI_ISL_428806,molecular clock outlier
EPI_ISL_428808,molecular clock outlier
EPI_ISL_428811,molecular clock outlier
EPI_ISL_428812,molecular clock outlier
EPI_ISL_498819,molecular clock outlier
EPI_ISL_498896,molecular clock outlier
EPI_ISL_1361593,molecular clock outlier
EPI_ISL_17264977,molecular clock outlier
EPI_ISL_17264998,molecular clock outlier
EPI_ISL_94579,molecular clock outlier
EPI_ISL_139719,molecular clock outlier
EPI_ISL_17264968,molecular clock outlier
EPI_ISL_17264991,molecular clock outlier
EPI_ISL_108485,molecular clock outlier
EPI_ISL_108500,molecular clock outlier
EPI_ISL_15146434,molecular clock outlier
EPI_ISL_139667,molecular clock outlier
EPI_ISL_1347689,molecular clock outlier
EPI_ISL_1347833,molecular clock outlier
EPI_ISL_221002,molecular clock outlier
EPI_ISL_221603,molecular clock outlier
EPI_ISL_78824,molecular clock outlier
EPI_ISL_1347550,molecular clock outlier
EPI_ISL_347100,molecular clock outlier
EPI_ISL_134468,molecular clock outlier
EPI_ISL_345245,molecular clock outlier
EPI_ISL_332335,molecular clock outlier
EPI_ISL_331318,molecular clock outlier
EPI_ISL_331319,molecular clock outlier
EPI_ISL_331320,molecular clock outlier
EPI_ISL_329966,molecular clock outlier
EPI_ISL_309776,molecular clock outlier
EPI_ISL_378005,molecular clock outlier
EPI_ISL_334371,molecular clock outlier
