Isolate_Id,reason
EPI_ISL_77573,too short
EPI_ISL_77574,too short
EPI_ISL_77575,too short
EPI_ISL_77576,too short
EPI_ISL_77577,too short
EPI_ISL_77578,too short
EPI_ISL_77579,too short
EPI_ISL_77580,too short
EPI_ISL_77581,too short
EPI_ISL_77582,too short
EPI_ISL_77583,too short
EPI_ISL_77584,too short
EPI_ISL_77585,too short
EPI_ISL_77586,too short
EPI_ISL_77587,too short
EPI_ISL_77588,too short
EPI_ISL_77589,too short
EPI_ISL_77590,too short
EPI_ISL_77591,too short
EPI_ISL_77592,too short
EPI_ISL_77593,too short
EPI_ISL_77594,too short
EPI_ISL_77595,too short
EPI_ISL_77596,too short
EPI_ISL_77597,too short
EPI_ISL_77598,too short
EPI_ISL_77599,too short
EPI_ISL_77600,too short
EPI_ISL_77601,too short
EPI_ISL_77602,too short
EPI_ISL_77603,too short
EPI_ISL_77604,too short
EPI_ISL_77605,too short
EPI_ISL_89057,too short
EPI_ISL_89059,too short
EPI_ISL_89061,too short
EPI_ISL_89063,too short
EPI_ISL_89065,too short
EPI_ISL_89066,too short
EPI_ISL_89067,too short
EPI_ISL_89068,too short
EPI_ISL_89070,too short
EPI_ISL_89072,too short
EPI_ISL_89073,too short
EPI_ISL_89074,too short
EPI_ISL_89077,too short
EPI_ISL_89084,too short
EPI_ISL_89087,too many ambiguous nucleotides
EPI_ISL_89091,too many ambiguous nucleotides
EPI_ISL_89094,too many ambiguous nucleotides
EPI_ISL_96013,too short
EPI_ISL_108346,too short
EPI_ISL_128154,too short
EPI_ISL_128158,too short
EPI_ISL_129753,too short
EPI_ISL_130412,too short
EPI_ISL_130413,too short
EPI_ISL_132409,too many ambiguous nucleotides
EPI_ISL_132656,too short
EPI_ISL_140098,too short
EPI_ISL_140099,too short
EPI_ISL_140100,too short
EPI_ISL_140101,too short
EPI_ISL_140102,too short
EPI_ISL_140103,too short
EPI_ISL_140104,too short
EPI_ISL_140105,too short
EPI_ISL_140106,too short
EPI_ISL_140107,too short
EPI_ISL_140108,too short
EPI_ISL_140109,too short
EPI_ISL_140110,too short
EPI_ISL_140111,too short
EPI_ISL_140113,too short
EPI_ISL_140114,too short
EPI_ISL_140115,too short
EPI_ISL_140116,too short
EPI_ISL_140117,too short
EPI_ISL_140118,too short
EPI_ISL_140119,too short
EPI_ISL_140120,too short
EPI_ISL_140121,too short
EPI_ISL_140122,too short
EPI_ISL_140123,too short
EPI_ISL_140124,too short
EPI_ISL_140125,too short
EPI_ISL_140126,too short
EPI_ISL_140127,too short
EPI_ISL_140128,too short
EPI_ISL_140129,too short
EPI_ISL_140130,too short
EPI_ISL_140131,too short
EPI_ISL_140132,too short
EPI_ISL_140133,too short
EPI_ISL_140134,too short
EPI_ISL_140135,too short
EPI_ISL_140136,too short
EPI_ISL_140137,too short
EPI_ISL_140138,too short
EPI_ISL_140139,too short
EPI_ISL_140140,too short
EPI_ISL_140141,too short
EPI_ISL_140142,too short
EPI_ISL_140143,too short
EPI_ISL_140144,too short
EPI_ISL_140145,too short
EPI_ISL_140146,too short
EPI_ISL_140147,too short
EPI_ISL_140148,too short
EPI_ISL_140149,too short
EPI_ISL_140150,too short
EPI_ISL_140151,too short
EPI_ISL_140152,too short
EPI_ISL_140153,too short
EPI_ISL_140154,too short
EPI_ISL_140155,too short
EPI_ISL_140156,too short
EPI_ISL_140157,too short
EPI_ISL_140158,too short
EPI_ISL_140159,too short
EPI_ISL_140160,too short
EPI_ISL_140161,too short
EPI_ISL_140162,too short
EPI_ISL_140163,too short
EPI_ISL_140164,too short
EPI_ISL_140165,too short
EPI_ISL_140166,too short
EPI_ISL_140167,too short
EPI_ISL_140168,too short
EPI_ISL_140169,too short
EPI_ISL_140170,too short
EPI_ISL_140171,too short
EPI_ISL_140172,too short
EPI_ISL_140173,too short
EPI_ISL_140174,too short
EPI_ISL_140175,too short
EPI_ISL_140176,too short
EPI_ISL_140177,too short
EPI_ISL_140178,too short
EPI_ISL_140179,too short
EPI_ISL_140180,too short
EPI_ISL_140181,too short
EPI_ISL_140182,too short
EPI_ISL_140183,too short
EPI_ISL_140184,too short
EPI_ISL_140185,too short
EPI_ISL_140186,too short
EPI_ISL_140187,too short
EPI_ISL_140188,too short
EPI_ISL_140189,too short
EPI_ISL_140190,too short
EPI_ISL_140191,too short
EPI_ISL_140192,too short
EPI_ISL_140193,too short
EPI_ISL_140194,too short
EPI_ISL_140195,too short
EPI_ISL_140196,too short
EPI_ISL_140197,too short
EPI_ISL_140198,too short
EPI_ISL_140199,too short
EPI_ISL_140200,too short
EPI_ISL_140201,too short
EPI_ISL_140202,too short
EPI_ISL_140203,too short
EPI_ISL_140204,too short
EPI_ISL_140205,too short
EPI_ISL_140206,too short
EPI_ISL_140207,too short
EPI_ISL_140208,too short
EPI_ISL_140209,too short
EPI_ISL_140210,too short
EPI_ISL_140211,too short
EPI_ISL_140212,too short
EPI_ISL_140213,too short
EPI_ISL_140214,too short
EPI_ISL_140215,too short
EPI_ISL_140216,too short
EPI_ISL_140217,too short
EPI_ISL_140218,too short
EPI_ISL_140219,too short
EPI_ISL_140220,too short
EPI_ISL_140221,too short
EPI_ISL_140222,too short
EPI_ISL_140223,too short
EPI_ISL_140224,too short
EPI_ISL_140225,too short
EPI_ISL_140226,too short
EPI_ISL_140227,too short
EPI_ISL_166608,too short
EPI_ISL_166609,too short
EPI_ISL_166610,too short
EPI_ISL_166612,too short
EPI_ISL_166614,too short
EPI_ISL_166615,too short
EPI_ISL_166616,too short
EPI_ISL_166617,too short
EPI_ISL_166618,too short
EPI_ISL_166619,too short
EPI_ISL_166623,too short
EPI_ISL_166628,too short
EPI_ISL_166629,too short
EPI_ISL_188568,too short
EPI_ISL_182837,too short
EPI_ISL_202122,too short
EPI_ISL_202123,too short
EPI_ISL_202153,too short
EPI_ISL_202131,too short
EPI_ISL_202132,too short
EPI_ISL_202133,too short
EPI_ISL_202134,too short
EPI_ISL_202135,too short
EPI_ISL_202136,too short
EPI_ISL_202139,too short
EPI_ISL_202142,too short
EPI_ISL_202146,too short
EPI_ISL_202147,too short
EPI_ISL_202149,too short
EPI_ISL_202154,too short
EPI_ISL_202156,too short
EPI_ISL_202157,too short
EPI_ISL_202158,too short
EPI_ISL_235607,too short
EPI_ISL_235608,too many ambiguous nucleotides
EPI_ISL_235609,too short
EPI_ISL_235609,too short
EPI_ISL_235609,too short
EPI_ISL_235610,too short
EPI_ISL_249360,too many ambiguous nucleotides
EPI_ISL_252494,too many ambiguous nucleotides
EPI_ISL_256774,too many ambiguous nucleotides
EPI_ISL_253755,too many ambiguous nucleotides
EPI_ISL_256777,too many ambiguous nucleotides
EPI_ISL_269778,too short
EPI_ISL_269904,too short
EPI_ISL_269908,too short
EPI_ISL_269917,too short
EPI_ISL_270218,too short
EPI_ISL_270219,too short
EPI_ISL_274255,too many ambiguous nucleotides
EPI_ISL_274269,too many ambiguous nucleotides
EPI_ISL_274384,too many ambiguous nucleotides
EPI_ISL_274659,too many ambiguous nucleotides
EPI_ISL_275184,too many ambiguous nucleotides
EPI_ISL_278981,too short
EPI_ISL_279391,too short
EPI_ISL_279391,too short
EPI_ISL_285510,too many ambiguous nucleotides
EPI_ISL_285997,too many ambiguous nucleotides
EPI_ISL_285998,too many ambiguous nucleotides
EPI_ISL_286005,too many ambiguous nucleotides
EPI_ISL_286006,too many ambiguous nucleotides
EPI_ISL_286007,too many ambiguous nucleotides
EPI_ISL_286022,too many ambiguous nucleotides
EPI_ISL_286023,too many ambiguous nucleotides
EPI_ISL_286026,too many ambiguous nucleotides
EPI_ISL_286028,too many ambiguous nucleotides
EPI_ISL_286029,too many ambiguous nucleotides
EPI_ISL_286030,too many ambiguous nucleotides
EPI_ISL_286160,too many ambiguous nucleotides
EPI_ISL_286161,too many ambiguous nucleotides
EPI_ISL_286162,too many ambiguous nucleotides
EPI_ISL_286163,too many ambiguous nucleotides
EPI_ISL_286306,too many ambiguous nucleotides
EPI_ISL_286311,too many ambiguous nucleotides
EPI_ISL_286775,too many ambiguous nucleotides
EPI_ISL_286776,too many ambiguous nucleotides
EPI_ISL_286777,too many ambiguous nucleotides
EPI_ISL_286781,too many ambiguous nucleotides
EPI_ISL_286783,too many ambiguous nucleotides
EPI_ISL_286784,too many ambiguous nucleotides
EPI_ISL_286785,too many ambiguous nucleotides
EPI_ISL_286876,too many ambiguous nucleotides
EPI_ISL_286923,too many ambiguous nucleotides
EPI_ISL_286924,too many ambiguous nucleotides
EPI_ISL_286925,too many ambiguous nucleotides
EPI_ISL_286927,too many ambiguous nucleotides
EPI_ISL_286928,too many ambiguous nucleotides
EPI_ISL_286929,too many ambiguous nucleotides
EPI_ISL_286930,too many ambiguous nucleotides
EPI_ISL_286937,too many ambiguous nucleotides
EPI_ISL_286940,too many ambiguous nucleotides
EPI_ISL_286941,too many ambiguous nucleotides
EPI_ISL_286943,too many ambiguous nucleotides
EPI_ISL_286944,too many ambiguous nucleotides
EPI_ISL_286947,too many ambiguous nucleotides
EPI_ISL_286951,too many ambiguous nucleotides
EPI_ISL_286953,too many ambiguous nucleotides
EPI_ISL_286954,too many ambiguous nucleotides
EPI_ISL_286959,too many ambiguous nucleotides
EPI_ISL_286960,too many ambiguous nucleotides
EPI_ISL_286961,too many ambiguous nucleotides
EPI_ISL_286964,too many ambiguous nucleotides
EPI_ISL_286965,too many ambiguous nucleotides
EPI_ISL_286967,too many ambiguous nucleotides
EPI_ISL_286968,too many ambiguous nucleotides
EPI_ISL_286969,too many ambiguous nucleotides
EPI_ISL_286971,too many ambiguous nucleotides
EPI_ISL_286983,too many ambiguous nucleotides
EPI_ISL_286987,too many ambiguous nucleotides
EPI_ISL_286988,too many ambiguous nucleotides
EPI_ISL_286991,too many ambiguous nucleotides
EPI_ISL_286994,too many ambiguous nucleotides
EPI_ISL_286995,too many ambiguous nucleotides
EPI_ISL_286998,too many ambiguous nucleotides
EPI_ISL_286999,too many ambiguous nucleotides
EPI_ISL_287001,too many ambiguous nucleotides
EPI_ISL_287007,too short
EPI_ISL_287008,too many ambiguous nucleotides
EPI_ISL_287009,too many ambiguous nucleotides
EPI_ISL_287014,too many ambiguous nucleotides
EPI_ISL_287016,too many ambiguous nucleotides
EPI_ISL_287192,too many ambiguous nucleotides
EPI_ISL_331650,too many ambiguous nucleotides
EPI_ISL_331729,too many ambiguous nucleotides
EPI_ISL_356997,too short
EPI_ISL_357046,too short
EPI_ISL_357007,too short
EPI_ISL_369503,too many ambiguous nucleotides
EPI_ISL_370260,too short
EPI_ISL_386254,too many ambiguous nucleotides
EPI_ISL_386256,too short
EPI_ISL_386493,too short
EPI_ISL_386755,too short
EPI_ISL_388573,too short
EPI_ISL_388606,too many ambiguous nucleotides
EPI_ISL_388668,too short
EPI_ISL_388668,too short
EPI_ISL_4062161,too short
EPI_ISL_4062169,too short
EPI_ISL_4062318,too short
EPI_ISL_5054193,too short
EPI_ISL_241982,too many ambiguous nucleotides
EPI_ISL_241982,too many ambiguous nucleotides
EPI_ISL_15082404,too many ambiguous nucleotides
EPI_ISL_15082404,too many ambiguous nucleotides
EPI_ISL_15088387,too many ambiguous nucleotides
EPI_ISL_15146257,too short
EPI_ISL_15146288,too short
EPI_ISL_15146292,too short
EPI_ISL_15146319,too short
EPI_ISL_10119,molecular clock outlier
EPI_ISL_6858,molecular clock outlier
EPI_ISL_90459,molecular clock outlier
EPI_ISL_116066,molecular clock outlier
EPI_ISL_5409,molecular clock outlier
EPI_ISL_166987,molecular clock outlier
EPI_ISL_249777,molecular clock outlier
EPI_ISL_90552,molecular clock outlier
EPI_ISL_95078,molecular clock outlier
EPI_ISL_281755,molecular clock outlier
EPI_ISL_4064286,molecular clock outlier
EPI_ISL_274392,molecular clock outlier
EPI_ISL_10145,molecular clock outlier
EPI_ISL_14418,molecular clock outlier
EPI_ISL_127606,molecular clock outlier
EPI_ISL_368923,molecular clock outlier
EPI_ISL_369025,molecular clock outlier
EPI_ISL_368895,molecular clock outlier
EPI_ISL_387429,molecular clock outlier
EPI_ISL_368919,molecular clock outlier
EPI_ISL_368875,molecular clock outlier
EPI_ISL_387427,molecular clock outlier
EPI_ISL_368965,molecular clock outlier
EPI_ISL_158599,molecular clock outlier
EPI_ISL_132413,molecular clock outlier
EPI_ISL_125870,molecular clock outlier
EPI_ISL_10112,molecular clock outlier
EPI_ISL_72835,molecular clock outlier
EPI_ISL_117522,molecular clock outlier
EPI_ISL_302515,molecular clock outlier
EPI_ISL_6729,molecular clock outlier
EPI_ISL_302516,molecular clock outlier
EPI_ISL_110694,molecular clock outlier
EPI_ISL_288256,molecular clock outlier
EPI_ISL_132657,molecular clock outlier
EPI_ISL_131801,molecular clock outlier
EPI_ISL_170377,molecular clock outlier
EPI_ISL_376660,molecular clock outlier
EPI_ISL_396574,molecular clock outlier
EPI_ISL_370117,molecular clock outlier
EPI_ISL_372028,molecular clock outlier
EPI_ISL_370524,molecular clock outlier
EPI_ISL_378742,molecular clock outlier
EPI_ISL_294259,molecular clock outlier
EPI_ISL_294260,molecular clock outlier
EPI_ISL_294261,molecular clock outlier
EPI_ISL_294262,molecular clock outlier
EPI_ISL_294263,molecular clock outlier
EPI_ISL_294264,molecular clock outlier
EPI_ISL_294265,molecular clock outlier
EPI_ISL_294266,molecular clock outlier
EPI_ISL_294267,molecular clock outlier
EPI_ISL_294268,molecular clock outlier
EPI_ISL_294269,molecular clock outlier
EPI_ISL_329973,molecular clock outlier
EPI_ISL_329974,molecular clock outlier
EPI_ISL_329975,molecular clock outlier
EPI_ISL_329976,molecular clock outlier
EPI_ISL_329977,molecular clock outlier
EPI_ISL_329978,molecular clock outlier
EPI_ISL_329979,molecular clock outlier
EPI_ISL_329980,molecular clock outlier
EPI_ISL_329981,molecular clock outlier
EPI_ISL_373490,molecular clock outlier
EPI_ISL_192076,molecular clock outlier
EPI_ISL_274838,molecular clock outlier
EPI_ISL_195645,molecular clock outlier
EPI_ISL_239893,molecular clock outlier
EPI_ISL_267075,molecular clock outlier
EPI_ISL_320979,molecular clock outlier
EPI_ISL_376646,molecular clock outlier
EPI_ISL_376622,molecular clock outlier
EPI_ISL_278953,molecular clock outlier
EPI_ISL_505457,molecular clock outlier
EPI_ISL_505466,molecular clock outlier
EPI_ISL_275757,molecular clock outlier
EPI_ISL_366525,molecular clock outlier
EPI_ISL_366580,molecular clock outlier
EPI_ISL_366936,molecular clock outlier
EPI_ISL_369733,molecular clock outlier
EPI_ISL_369987,molecular clock outlier
EPI_ISL_370115,molecular clock outlier
EPI_ISL_387260,molecular clock outlier
EPI_ISL_387433,molecular clock outlier
EPI_ISL_387481,molecular clock outlier
EPI_ISL_387510,molecular clock outlier
EPI_ISL_12995401,molecular clock outlier
EPI_ISL_314023,molecular clock outlier
EPI_ISL_329844,molecular clock outlier
EPI_ISL_330973,molecular clock outlier
EPI_ISL_352058,molecular clock outlier
EPI_ISL_355539,molecular clock outlier
EPI_ISL_357900,molecular clock outlier
EPI_ISL_378921,molecular clock outlier
EPI_ISL_499029,molecular clock outlier
EPI_ISL_4061580,molecular clock outlier
EPI_ISL_4061592,molecular clock outlier
EPI_ISL_4061598,molecular clock outlier
EPI_ISL_4061640,molecular clock outlier
EPI_ISL_309766,molecular clock outlier
EPI_ISL_274834,molecular clock outlier
EPI_ISL_167909,molecular clock outlier
EPI_ISL_169902,molecular clock outlier
EPI_ISL_250299,molecular clock outlier
EPI_ISL_179009,molecular clock outlier
EPI_ISL_193342,molecular clock outlier
EPI_ISL_251597,molecular clock outlier
EPI_ISL_167413,molecular clock outlier
EPI_ISL_249779,molecular clock outlier
EPI_ISL_288208,molecular clock outlier
EPI_ISL_169127,molecular clock outlier
EPI_ISL_169317,molecular clock outlier
EPI_ISL_174153,molecular clock outlier
EPI_ISL_174185,molecular clock outlier
EPI_ISL_172743,molecular clock outlier
EPI_ISL_176706,molecular clock outlier
EPI_ISL_188868,molecular clock outlier
EPI_ISL_200715,molecular clock outlier
EPI_ISL_237183,molecular clock outlier
EPI_ISL_250371,molecular clock outlier
EPI_ISL_250344,molecular clock outlier
EPI_ISL_251226,molecular clock outlier
EPI_ISL_251244,molecular clock outlier
EPI_ISL_251161,molecular clock outlier
EPI_ISL_251164,molecular clock outlier
EPI_ISL_340417,molecular clock outlier
EPI_ISL_173112,molecular clock outlier
EPI_ISL_169479,molecular clock outlier
EPI_ISL_250927,molecular clock outlier
EPI_ISL_167398,molecular clock outlier
EPI_ISL_169497,molecular clock outlier
EPI_ISL_249783,molecular clock outlier
EPI_ISL_249805,molecular clock outlier
EPI_ISL_167911,molecular clock outlier
EPI_ISL_167912,molecular clock outlier
EPI_ISL_167913,molecular clock outlier
EPI_ISL_167936,molecular clock outlier
EPI_ISL_168120,molecular clock outlier
EPI_ISL_168121,molecular clock outlier
EPI_ISL_168135,molecular clock outlier
EPI_ISL_168136,molecular clock outlier
EPI_ISL_168137,molecular clock outlier
EPI_ISL_169123,molecular clock outlier
EPI_ISL_169457,molecular clock outlier
EPI_ISL_169462,molecular clock outlier
EPI_ISL_169467,molecular clock outlier
EPI_ISL_169469,molecular clock outlier
EPI_ISL_169502,molecular clock outlier
EPI_ISL_170841,molecular clock outlier
EPI_ISL_171353,molecular clock outlier
EPI_ISL_171386,molecular clock outlier
EPI_ISL_172529,molecular clock outlier
EPI_ISL_171374,molecular clock outlier
EPI_ISL_186565,molecular clock outlier
EPI_ISL_188864,molecular clock outlier
EPI_ISL_191036,molecular clock outlier
EPI_ISL_170446,molecular clock outlier
EPI_ISL_175296,molecular clock outlier
EPI_ISL_236800,molecular clock outlier
EPI_ISL_249806,molecular clock outlier
EPI_ISL_249784,molecular clock outlier
EPI_ISL_249789,molecular clock outlier
EPI_ISL_249809,molecular clock outlier
EPI_ISL_249811,molecular clock outlier
EPI_ISL_249813,molecular clock outlier
EPI_ISL_250228,molecular clock outlier
EPI_ISL_250208,molecular clock outlier
EPI_ISL_250273,molecular clock outlier
EPI_ISL_250343,molecular clock outlier
EPI_ISL_263274,molecular clock outlier
EPI_ISL_263140,molecular clock outlier
EPI_ISL_263247,molecular clock outlier
EPI_ISL_263170,molecular clock outlier
EPI_ISL_263136,molecular clock outlier
EPI_ISL_263223,molecular clock outlier
EPI_ISL_263251,molecular clock outlier
EPI_ISL_263237,molecular clock outlier
EPI_ISL_263298,molecular clock outlier
EPI_ISL_263268,molecular clock outlier
EPI_ISL_171537,molecular clock outlier
EPI_ISL_263125,molecular clock outlier
EPI_ISL_263259,molecular clock outlier
EPI_ISL_167417,molecular clock outlier
EPI_ISL_167925,molecular clock outlier
EPI_ISL_249843,molecular clock outlier
EPI_ISL_145684,molecular clock outlier
EPI_ISL_156396,molecular clock outlier
EPI_ISL_152959,molecular clock outlier
EPI_ISL_159401,molecular clock outlier
EPI_ISL_176977,molecular clock outlier
EPI_ISL_235231,molecular clock outlier
EPI_ISL_235381,molecular clock outlier
EPI_ISL_235368,molecular clock outlier
EPI_ISL_235370,molecular clock outlier
EPI_ISL_235371,molecular clock outlier
EPI_ISL_235378,molecular clock outlier
EPI_ISL_235379,molecular clock outlier
EPI_ISL_235380,molecular clock outlier
EPI_ISL_288212,molecular clock outlier
EPI_ISL_288239,molecular clock outlier
EPI_ISL_288241,molecular clock outlier
EPI_ISL_288248,molecular clock outlier
EPI_ISL_157000,molecular clock outlier
EPI_ISL_172528,molecular clock outlier
EPI_ISL_172530,molecular clock outlier
EPI_ISL_172534,molecular clock outlier
EPI_ISL_172770,molecular clock outlier
EPI_ISL_177058,molecular clock outlier
EPI_ISL_288964,molecular clock outlier
EPI_ISL_14749579,molecular clock outlier
EPI_ISL_379457,molecular clock outlier
EPI_ISL_192075,too short
EPI_ISL_195622,molecular clock outlier
EPI_ISL_195623,molecular clock outlier
EPI_ISL_166542,molecular clock outlier
EPI_ISL_130416,molecular clock outlier
EPI_ISL_393700,molecular clock outlier
EPI_ISL_163603,molecular clock outlier
EPI_ISL_394111,molecular clock outlier
EPI_ISL_151118,molecular clock outlier
EPI_ISL_176912,molecular clock outlier
EPI_ISL_14218862,molecular clock outlier
EPI_ISL_151100,molecular clock outlier
EPI_ISL_151106,molecular clock outlier
EPI_ISL_394112,molecular clock outlier
EPI_ISL_263156,molecular clock outlier
EPI_ISL_394051,molecular clock outlier
EPI_ISL_151103,molecular clock outlier
EPI_ISL_151115,molecular clock outlier
EPI_ISL_4061574,molecular clock outlier
EPI_ISL_4061666,molecular clock outlier
EPI_ISL_4061686,molecular clock outlier
EPI_ISL_366464,molecular clock outlier
EPI_ISL_370162,molecular clock outlier
EPI_ISL_370638,molecular clock outlier
EPI_ISL_387223,molecular clock outlier
EPI_ISL_499021,molecular clock outlier
EPI_ISL_394052,molecular clock outlier
EPI_ISL_394110,molecular clock outlier
EPI_ISL_234476,molecular clock outlier
EPI_ISL_205586,molecular clock outlier
EPI_ISL_232044,molecular clock outlier
EPI_ISL_232045,molecular clock outlier
EPI_ISL_232046,molecular clock outlier
EPI_ISL_232048,molecular clock outlier
EPI_ISL_234473,molecular clock outlier
EPI_ISL_234470,molecular clock outlier
EPI_ISL_234474,molecular clock outlier
EPI_ISL_234479,molecular clock outlier
EPI_ISL_234480,molecular clock outlier
EPI_ISL_234481,molecular clock outlier
EPI_ISL_241846,molecular clock outlier
EPI_ISL_234469,molecular clock outlier
EPI_ISL_329971,molecular clock outlier
EPI_ISL_387416,molecular clock outlier
EPI_ISL_329972,molecular clock outlier
EPI_ISL_394109,molecular clock outlier
EPI_ISL_368862,molecular clock outlier
EPI_ISL_234471,molecular clock outlier
EPI_ISL_232047,molecular clock outlier
EPI_ISL_234477,molecular clock outlier
EPI_ISL_369026,molecular clock outlier
EPI_ISL_368878,molecular clock outlier
EPI_ISL_368967,molecular clock outlier
EPI_ISL_387435,molecular clock outlier
EPI_ISL_387390,molecular clock outlier
EPI_ISL_368896,molecular clock outlier
EPI_ISL_277234,molecular clock outlier
EPI_ISL_277235,molecular clock outlier
EPI_ISL_277236,molecular clock outlier
EPI_ISL_277237,molecular clock outlier
EPI_ISL_277238,molecular clock outlier
EPI_ISL_277239,molecular clock outlier
EPI_ISL_277240,molecular clock outlier
EPI_ISL_277241,molecular clock outlier
EPI_ISL_277242,molecular clock outlier
EPI_ISL_294271,molecular clock outlier
EPI_ISL_294272,molecular clock outlier
EPI_ISL_294273,molecular clock outlier
EPI_ISL_294274,molecular clock outlier
EPI_ISL_294275,molecular clock outlier
EPI_ISL_294276,molecular clock outlier
EPI_ISL_294277,molecular clock outlier
EPI_ISL_294278,molecular clock outlier
EPI_ISL_294279,molecular clock outlier
EPI_ISL_294280,molecular clock outlier
EPI_ISL_294281,molecular clock outlier
EPI_ISL_294282,molecular clock outlier
EPI_ISL_294283,molecular clock outlier
EPI_ISL_294284,molecular clock outlier
EPI_ISL_294285,molecular clock outlier
EPI_ISL_294286,molecular clock outlier
EPI_ISL_294287,molecular clock outlier
EPI_ISL_294288,molecular clock outlier
EPI_ISL_294289,molecular clock outlier
EPI_ISL_294291,molecular clock outlier
EPI_ISL_294294,molecular clock outlier
EPI_ISL_294296,molecular clock outlier
EPI_ISL_304787,molecular clock outlier
EPI_ISL_387480,molecular clock outlier
EPI_ISL_394108,molecular clock outlier
EPI_ISL_200720,molecular clock outlier
EPI_ISL_205158,molecular clock outlier
EPI_ISL_209046,molecular clock outlier
EPI_ISL_287818,molecular clock outlier
EPI_ISL_287835,molecular clock outlier
EPI_ISL_287885,molecular clock outlier
EPI_ISL_287991,molecular clock outlier
EPI_ISL_288021,molecular clock outlier
EPI_ISL_288056,molecular clock outlier
EPI_ISL_393707,molecular clock outlier
EPI_ISL_205159,molecular clock outlier
EPI_ISL_499034,molecular clock outlier
EPI_ISL_202402,molecular clock outlier
EPI_ISL_499030,molecular clock outlier
EPI_ISL_114711,molecular clock outlier
EPI_ISL_99213,molecular clock outlier
EPI_ISL_99214,molecular clock outlier
EPI_ISL_99215,molecular clock outlier
EPI_ISL_99793,molecular clock outlier
EPI_ISL_99794,molecular clock outlier
EPI_ISL_99795,molecular clock outlier
EPI_ISL_83701,molecular clock outlier
EPI_ISL_95264,molecular clock outlier
EPI_ISL_96012,molecular clock outlier
EPI_ISL_96015,molecular clock outlier
EPI_ISL_99419,molecular clock outlier
