Isolate_Id,reason
EPI_ISL_328072,molecular clock outlier
EPI_ISL_32481,molecular clock outlier
EPI_ISL_278385,molecular clock outlier
EPI_ISL_151118,molecular clock outlier
EPI_ISL_278386,molecular clock outlier
EPI_ISL_16749358,molecular clock outlier
EPI_ISL_103635,molecular clock outlier
EPI_ISL_159617,molecular clock outlier
EPI_ISL_145459,molecular clock outlier
EPI_ISL_165168,molecular clock outlier
EPI_ISL_134185,molecular clock outlier
EPI_ISL_6314535,molecular clock outlier
EPI_ISL_164247,molecular clock outlier
EPI_ISL_233238,molecular clock outlier
EPI_ISL_328073,molecular clock outlier
EPI_ISL_60149,molecular clock outlier
EPI_ISL_77623,molecular clock outlier
EPI_ISL_328056,molecular clock outlier
EPI_ISL_278403,molecular clock outlier
EPI_ISL_302516,molecular clock outlier
EPI_ISL_197949,molecular clock outlier
EPI_ISL_162104,molecular clock outlier
EPI_ISL_153161,molecular clock outlier
EPI_ISL_140099,molecular clock outlier
EPI_ISL_278402,molecular clock outlier
EPI_ISL_110694,molecular clock outlier
EPI_ISL_151115,molecular clock outlier
EPI_ISL_96819,molecular clock outlier
EPI_ISL_148462,molecular clock outlier
EPI_ISL_131998,molecular clock outlier
EPI_ISL_10656418,molecular clock outlier
EPI_ISL_328057,molecular clock outlier
EPI_ISL_154641,molecular clock outlier
EPI_ISL_328065,molecular clock outlier
EPI_ISL_103630,molecular clock outlier
EPI_ISL_302518,molecular clock outlier
EPI_ISL_151106,molecular clock outlier
EPI_ISL_357064,molecular clock outlier
EPI_ISL_151100,molecular clock outlier
EPI_ISL_153170,molecular clock outlier
EPI_ISL_10656421,molecular clock outlier
EPI_ISL_153165,molecular clock outlier
EPI_ISL_270168,molecular clock outlier
EPI_ISL_197854,molecular clock outlier
EPI_ISL_191649,molecular clock outlier
EPI_ISL_153169,molecular clock outlier
EPI_ISL_129794,molecular clock outlier
EPI_ISL_208796,molecular clock outlier
EPI_ISL_153709,molecular clock outlier
EPI_ISL_159621,molecular clock outlier
EPI_ISL_10656613,molecular clock outlier
EPI_ISL_148463,molecular clock outlier
EPI_ISL_10656708,molecular clock outlier
EPI_ISL_197954,molecular clock outlier
EPI_ISL_128155,molecular clock outlier
EPI_ISL_151103,molecular clock outlier
EPI_ISL_266280,molecular clock outlier
EPI_ISL_140329,molecular clock outlier
EPI_ISL_153163,molecular clock outlier
EPI_ISL_162151,molecular clock outlier
EPI_ISL_197852,visual outlier
EPI_ISL_15146398,visual outlier
EPI_ISL_144204,visual outlier
EPI_ISL_328124,visual outlier
EPI_ISL_122668,visual outlier
EPI_ISL_83281,visual outlier
EPI_ISL_163974,visual outlier
EPI_ISL_163985,visual outlier
EPI_ISL_145076,visual outlier
EPI_ISL_125869,visual outlier
EPI_ISL_93875,visual outlier
EPI_ISL_25958,visual outlier
EPI_ISL_162480,visual outlier
EPI_ISL_25976,visual outlier
EPI_ISL_28218,visual outlier
EPI_ISL_28217,visual outlier
EPI_ISL_25974,visual outlier
EPI_ISL_25983,visual outlier
EPI_ISL_28219,visual outlier
EPI_ISL_28528,visual outlier
EPI_ISL_28455,visual outlier
EPI_ISL_10656432,visual outlier
EPI_ISL_278390,molecular clock outlier
EPI_ISL_328063,molecular clock outlier
EPI_ISL_107906,molecular clock outlier
EPI_ISL_103628,molecular clock outlier
EPI_ISL_328059,molecular clock outlier
EPI_ISL_328068,molecular clock outlier
EPI_ISL_278376,molecular clock outlier
EPI_ISL_278395,molecular clock outlier
EPI_ISL_83271,visual outlier
EPI_ISL_328062,molecular clock outlier
EPI_ISL_5632512,molecular clock outlier
EPI_ISL_328067,molecular clock outlier
EPI_ISL_278381,molecular clock outlier
EPI_ISL_270167,molecular clock outlier
EPI_ISL_302514,molecular clock outlier
EPI_ISL_278378,molecular clock outlier
EPI_ISL_360797,molecular clock outlier
EPI_ISL_358399,molecular clock outlier
EPI_ISL_140202,molecular clock outlier
EPI_ISL_278387,molecular clock outlier
EPI_ISL_328061,molecular clock outlier
EPI_ISL_368865,molecular clock outlier
EPI_ISL_105790,visual outlier
EPI_ISL_155319,visual outlier
EPI_ISL_155380,visual outlier
EPI_ISL_5054233,visual outlier
EPI_ISL_268260,molecular clock outlier
EPI_ISL_274448,molecular clock outlier
EPI_ISL_303223,molecular clock outlier
EPI_ISL_272907,molecular clock outlier
EPI_ISL_288874,molecular clock outlier
EPI_ISL_299989,molecular clock outlier
EPI_ISL_307860,molecular clock outlier
EPI_ISL_275869,molecular clock outlier
EPI_ISL_195623,molecular clock outlier
EPI_ISL_273688,molecular clock outlier
EPI_ISL_278379,molecular clock outlier
EPI_ISL_272886,molecular clock outlier
EPI_ISL_303062,molecular clock outlier
EPI_ISL_275851,molecular clock outlier
EPI_ISL_140172,molecular clock outlier
EPI_ISL_274449,molecular clock outlier
EPI_ISL_356959,molecular clock outlier
EPI_ISL_274446,molecular clock outlier
EPI_ISL_300752,molecular clock outlier
EPI_ISL_281727,molecular clock outlier
EPI_ISL_162479,visual outlier
